order_id,order_ts,region,channel,category,sku,qty,unit_price,currency,status,campaign,customer_id
10510,2026-09-05 10:58:05,US,web,home,LM-HOME-153,3,202.5,USD,paid,retarget,C1165
10511,2026-09-05 05:29:47,eu ,marketplace,sports,LM-SPRT-104,3,140.98,USD,refunded,spring_push,C1786
10512,2026-09-05 17:04:18, us,app,beauty,LM-BEAU-115,2,198.39,USD,paid,organic,C1337
10513,2026-09-05 01:06:36,eu ,web,sports,LM-SPRT-161,1,169.58,USD,refunded,,C1956
10514,2026-09-05 08:33:36,eu ,marketplace,beauty,LM-BEAU-116,2,149.45,USD,paid,,C1576
10515,2026-09-05 07:45:18,EU,web,grocery,LM-GROC-115,2,195.55,USD,refunded,spring_push,C1476
10516,2026-09-05 13:02:21,APAC,app,home,LM-HOME-101,1,193.6,USD,paid,retarget,C1706
10517,2026-09-05 10:49:00,US,marketplace,home,LM-HOME-143,1,78.02,USD,refunded,affiliate,C1741
10518,2026-09-05 21:30:58, us,web,home,LM-HOME-182,1,53.41,USD,paid,retarget,C1493
10519,2026-09-05 13:59:47,US,marketplace,grocery,LM-GROC-172,3,215.91,USD,paid,organic,C1568
10520,2026-09-05 02:09:17,US,marketplace,electronics,LM-ELEC-148,3,167.19,USD,paid,,C1862
10521,2026-09-05 09:45:54,APAC,web,sports,LM-SPRT-134,2,51.88,USD,paid,affiliate,C1088
10522,2026-09-05 06:33:19,EU,web,electronics,LM-ELEC-147,1,113.12,USD,paid,spring_push,C1796
10523,2026-09-05 16:09:12,APAC,store,home,LM-HOME-193,2,125.64,USD,paid,,C1317
,2026-09-05 21:08:13,US,store,electronics,LM-ELEC-149,1,198.83,USD,refunded,,C1118
10525,2026-09-05 14:56:02,US,marketplace,home,LM-HOME-102,3,210.34,USD,paid,,C1776
10526,2026-09-05 08:34:20, us,web,electronics,LM-ELEC-134,1,54.93,USD,paid,retarget,C1161
10527,2026-09-05 06:34:22,eu ,marketplace,home,LM-HOME-134,3,138.05,USD,paid,retarget,C1965
10528,2026-09-05 09:39:57,APAC,store,beauty,LM-BEAU-106,3,65.18,USD,paid,retarget,C1029
10529,2026-09-05 13:25:11,eu ,store,home,LM-HOME-178,1,97.3,USD,paid,organic,C1319
10530,2026-09-05 18:08:05, us,web,electronics,LM-ELEC-158,3,26.68,USD,paid,organic,C1700
10531,2026-09-05 04:55:57,eu ,marketplace,grocery,LM-GROC-146,2,62.14,USD,paid,affiliate,C1187
10532,2026-09-05 02:30:07,APAC,store,beauty,LM-BEAU-159,1,113.44,USD,paid,retarget,C1289
10533,2026-09-05 12:52:45,US,marketplace,sports,LM-SPRT-171,3,37.99,USD,paid,spring_push,C1811
10534,2026-09-05 19:15:35,EU,store,grocery,LM-GROC-149,2,145.21,USD,paid,spring_push,C1348
10535,2026-09-05 18:50:21,eu ,app,sports,LM-SPRT-122,2,190.07,USD,paid,spring_push,C1757
10536,2026-09-05 14:20:35,US,store,sports,LM-SPRT-122,2,34.97,USD,refunded,organic,C1978
10537,2026-09-05 12:20:31,US,web,sports,LM-SPRT-127,1,167.2,USD,refunded,retarget,C1908
10538,2026-09-05 17:18:24,eu ,store,home,LM-HOME-125,1,161.49,USD,paid,retarget,C1697
10539,2026-09-05 09:58:59, us,marketplace,beauty,LM-BEAU-111,3,192.39,USD,cancelled,,C1008
10540,2026-09-05 01:23:57,eu ,web,sports,LM-SPRT-100,2,204.73,USD,paid,,C1840
10541,2026-09-05 13:44:37, us,marketplace,home,LM-HOME-191,1,208.9,USD,paid,affiliate,C1415
10542,2026-09-05 04:12:35, us,marketplace,sports,LM-SPRT-153,1,161.87,USD,paid,retarget,C1295
10543,2026-09-05 00:09:46, us,store,electronics,LM-ELEC-117,1,11.19,USD,cancelled,spring_push,C1140
10544,2026-09-05 19:59:27,eu ,app,grocery,LM-GROC-158,2,215.36,USD,cancelled,,C1434
10545,2026-09-05 13:38:00,eu ,store,grocery,LM-GROC-193,2,90.75,USD,paid,retarget,C1729
10546,2026-09-05 01:36:30,APAC,web,grocery,LM-GROC-174,3,141.93,USD,paid,affiliate,C1984
10547,2026-09-05 14:33:05,eu ,web,electronics,LM-ELEC-131,3,236.2,USD,paid,affiliate,C1645
10548,2026-09-05 19:03:57,APAC,web,home,LM-HOME-160,3,193.26,USD,paid,affiliate,C1524
10549,2026-09-05 09:10:02,eu ,marketplace,sports,LM-SPRT-193,1,105.97,USD,paid,,C1266
10550,2026-09-05 21:18:51,eu ,web,grocery,LM-GROC-136,3,47.64,USD,paid,affiliate,C1084
10551,2026-09-05 08:17:54,APAC,web,home,LM-HOME-194,1,66.85,USD,refunded,spring_push,C1618
10552,2026-09-05 05:16:50,EU,store,sports,LM-SPRT-123,,161.09,USD,paid,,C1882
10553,2026-09-05 15:48:26, us,app,home,LM-HOME-184,1,146.37,USD,paid,affiliate,C1743
10554,2026-09-05 01:41:16,US,web,electronics,LM-ELEC-121,3,178.5,USD,paid,affiliate,C1408
10555,2026-09-05 22:24:30,APAC,app,grocery,LM-GROC-167,3,62.59,USD,cancelled,affiliate,C1012
10556,2026-09-05 21:02:06,eu ,marketplace,grocery,LM-GROC-155,2,165.57,USD,refunded,,C1940
10557,2026-09-05 08:41:37, us,store,beauty,LM-BEAU-198,1,71.08,USD,paid,retarget,C1751
10558,2026-09-05 05:20:35,US,web,electronics,LM-ELEC-108,3,86.61,USD,cancelled,spring_push,C1421
10559,2026-09-05 09:16:12,US,web,home,LM-HOME-179,2,89.88,USD,cancelled,spring_push,C1058
10560,2026-09-05 03:05:54,eu ,app,electronics,LM-ELEC-148,3,156.22,USD,cancelled,,C1822
10561,2026-09-05 21:59:04, us,marketplace,home,LM-HOME-198,1,67.15,USD,paid,affiliate,C1708
10562,2026-09-05 08:49:03, us,store,beauty,LM-BEAU-142,1,46.0,USD,paid,spring_push,C1264
10563,2026-09-05 06:39:25,EU,store,beauty,LM-BEAU-113,1,110.49,USD,paid,retarget,C1553
10564,2026-09-05 22:16:06,US,web,electronics,LM-ELEC-109,3,157.43,USD,paid,,C1745
10565,2026-09-05 20:40:00,US,store,grocery,LM-GROC-134,1,216.04,USD,paid,retarget,C1716
10566,2026-09-05 15:30:27, us,web,grocery,LM-GROC-169,3,9.36,USD,cancelled,retarget,C1003
10567,2026-09-05 10:43:19, us,web,grocery,LM-GROC-180,1,139.82,USD,paid,spring_push,C1374
10568,2026-09-05 20:12:11,eu ,web,beauty,LM-BEAU-149,1,203.23,USD,paid,retarget,C1306
10569,2026-09-05 14:47:12,EU,web,home,LM-HOME-124,1,121.13,USD,cancelled,spring_push,C1737
10570,2026-09-05 20:19:31,eu ,store,electronics,LM-ELEC-102,2,98.5,USD,refunded,spring_push,C1347
10571,2026-09-05 21:33:29,eu ,app,home,LM-HOME-194,2,35.86,USD,cancelled,,C1238
10572,2026-09-05 15:58:58,eu ,web,home,LM-HOME-131,1,121.68,USD,paid,retarget,C1014
10573,2026-09-05 14:39:10,eu ,web,home,LM-HOME-113,1,198.5,USD,paid,spring_push,C1509
10574,2026-09-05 13:21:51, us,marketplace,sports,LM-SPRT-115,1,23.11,USD,paid,,C1558
10575,2026-09-05 02:07:17,EU,store,electronics,LM-ELEC-121,1,145.8,USD,paid,organic,C1566
,2026-09-05 20:39:24,EU,web,electronics,LM-ELEC-162,3,17.92,USD,paid,spring_push,C1006
10577,2026-09-05 22:51:50, us,app,home,LM-HOME-126,3,213.82,USD,paid,retarget,C1655
10578,2026-09-05 19:44:02,eu ,app,grocery,LM-GROC-191,2,63.89,USD,paid,affiliate,C1626
10579,2026-09-05 07:12:07,eu ,web,beauty,LM-BEAU-179,1,105.45,USD,refunded,organic,C1883
10580,2026-09-05 21:13:17,US,app,sports,LM-SPRT-114,3,59.26,USD,cancelled,retarget,C1701
10581,2026-09-05 01:03:41,APAC,marketplace,grocery,LM-GROC-126,2,49.32,USD,cancelled,affiliate,C1257
10582,2026-09-05 17:11:10,US,store,grocery,LM-GROC-165,1,32.67,USD,paid,spring_push,C1072
10583,2026-09-05 06:47:43,APAC,app,grocery,LM-GROC-199,3,142.71,USD,paid,spring_push,C1333
10584,2026-09-05 07:04:30,eu ,store,electronics,LM-ELEC-106,2,209.88,USD,paid,affiliate,C1148
10585,2026-09-05 04:29:46,EU,marketplace,sports,LM-SPRT-134,2,49.72,USD,paid,retarget,C1343
10586,2026-09-06 14:26:10,APAC,app,home,LM-HOME-137,1,40.1,USD,paid,,C1160
10587,2026-09-06 07:05:26,eu ,store,sports,LM-SPRT-127,1,142.34,USD,refunded,,C1484
10588,2026-09-06 07:15:20, us,app,beauty,LM-BEAU-175,1,177.5,USD,cancelled,retarget,C1935
10589,2026-09-06 15:46:49,eu ,web,home,LM-HOME-154,2,235.41,USD,paid,,C1403
10590,2026-09-06 17:48:00, us,app,home,LM-HOME-116,2,123.16,USD,paid,organic,C1302
10591,2026-09-06 05:45:29,eu ,web,home,LM-HOME-158,1,119.57,USD,paid,affiliate,C1790
10592,2026-09-06 20:29:45,US,web,grocery,LM-GROC-149,,191.35,USD,paid,organic,C1543
10593,2026-09-06 17:36:50,EU,web,grocery,LM-GROC-179,1,170.1,USD,refunded,organic,C1753
10594,2026-09-06 12:23:29,eu ,web,sports,LM-SPRT-146,1,214.07,USD,paid,organic,C1179
10595,2026-09-06 04:21:15,eu ,web,home,LM-HOME-183,3,172.71,USD,paid,affiliate,C1755
10596,2026-09-06 10:22:57,APAC,store,sports,LM-SPRT-135,1,182.86,USD,paid,spring_push,C1064
10597,2026-09-06 15:45:34,eu ,marketplace,grocery,LM-GROC-157,2,124.59,USD,paid,,C1376
10598,2026-09-06 02:05:25,EU,marketplace,home,LM-HOME-109,1,214.98,USD,paid,spring_push,C1168
10599,2026-09-06 16:40:01,APAC,store,electronics,LM-ELEC-187,2,43.34,USD,paid,,C1954
10600,2026-09-06 00:18:12,US,web,beauty,LM-BEAU-129,2,111.25,USD,cancelled,,C1660
10601,2026-09-06 15:37:42,eu ,store,sports,LM-SPRT-158,1,160.31,USD,paid,organic,C1580
10602,2026-09-06 15:23:18,US,app,beauty,LM-BEAU-145,1,191.22,USD,paid,organic,C1466
10603,2026-09-06 05:11:53,EU,app,sports,LM-SPRT-130,1,173.28,USD,paid,spring_push,C1042
10604,2026-09-06 05:13:35,US,marketplace,sports,LM-SPRT-144,1,110.57,USD,paid,retarget,C1381
10605,2026-09-06 12:59:31,EU,store,electronics,LM-ELEC-140,3,78.31,USD,paid,retarget,C1004
10606,2026-09-06 09:30:57,APAC,app,sports,LM-SPRT-172,3,85.19,USD,cancelled,affiliate,C1346
10607,2026-09-06 03:19:01, us,app,grocery,LM-GROC-157,1,40.78,USD,refunded,organic,C1094
10608,2026-09-06 08:12:01,US,store,sports,LM-SPRT-186,1,143.56,USD,paid,spring_push,C1999
10609,2026-09-06 16:03:58,APAC,store,electronics,LM-ELEC-118,2,82.06,USD,refunded,affiliate,C1378
10610,2026-09-06 14:55:35,US,app,home,LM-HOME-193,1,88.35,USD,paid,affiliate,C1759
10611,2026-09-06 13:46:57, us,app,grocery,LM-GROC-175,1,46.42,USD,cancelled,,C1088
10612,2026-09-06 10:04:59,eu ,store,beauty,LM-BEAU-111,2,237.31,USD,refunded,spring_push,C1419
10613,2026-09-06 22:36:48,EU,app,beauty,LM-BEAU-123,2,48.99,USD,paid,affiliate,C1296
10614,2026-09-06 15:35:47, us,app,home,LM-HOME-103,1,201.71,USD,paid,spring_push,C1157
10615,2026-09-06 13:11:31,EU,web,grocery,LM-GROC-115,1,159.86,USD,paid,organic,C1504
10616,2026-09-06 15:36:27,APAC,store,home,LM-HOME-188,3,181.1,USD,refunded,spring_push,C1382
10617,2026-09-06 18:03:09,APAC,store,sports,LM-SPRT-188,1,204.18,USD,paid,retarget,C1365
10618,2026-09-06 01:18:18,eu ,web,beauty,LM-BEAU-165,1,105.62,USD,paid,retarget,C1784
10619,2026-09-06 10:55:20,APAC,marketplace,home,LM-HOME-187,3,182.73,USD,refunded,organic,C1098
10620,2026-09-06 09:23:49, us,store,beauty,LM-BEAU-143,1,11.49,USD,refunded,retarget,C1104
10621,2026-09-06 19:44:53,eu ,web,sports,LM-SPRT-153,1,201.01,USD,refunded,affiliate,C1938
10622,2026-09-06 22:23:08, us,marketplace,electronics,LM-ELEC-122,1,119.51,USD,paid,organic,C1029
10623,2026-09-06 04:44:14,APAC,app,home,LM-HOME-126,1,38.3,USD,cancelled,retarget,C1080
10624,2026-09-06 13:02:12,US,web,home,LM-HOME-184,1,12.85,USD,paid,,C1607
10625,2026-09-06 21:00:48,US,web,home,LM-HOME-177,1,18.52,USD,paid,retarget,C1601
10626,2026-09-06 23:17:37,APAC,marketplace,electronics,LM-ELEC-120,1,15.27,USD,paid,,C1799
10627,2026-09-06 18:48:00,eu ,app,electronics,LM-ELEC-191,3,140.51,USD,paid,retarget,C1987
10628,2026-09-06 06:58:32, us,marketplace,sports,LM-SPRT-189,1,233.88,USD,paid,,C1189
10629,2026-09-06 13:13:32,EU,store,home,LM-HOME-114,1,201.74,USD,paid,organic,C1126
10630,2026-09-06 22:18:35,US,web,sports,LM-SPRT-141,1,123.28,USD,paid,affiliate,C1118
10631,2026-09-06 14:14:35, us,marketplace,grocery,LM-GROC-154,3,178.92,USD,cancelled,retarget,C1877
10632,2026-09-06 15:43:06, us,store,grocery,LM-GROC-166,1,50.01,USD,cancelled,spring_push,C1122
10633,2026-09-06 05:04:23,EU,marketplace,grocery,LM-GROC-125,3,234.81,USD,cancelled,,C1864
10634,2026-09-06 15:17:48,eu ,marketplace,home,LM-HOME-196,1,202.52,USD,cancelled,affiliate,C1364
10635,2026-09-06 08:09:49, us,web,sports,LM-SPRT-115,2,237.11,USD,refunded,organic,C1501
10636,2026-09-06 02:31:43,US,app,electronics,LM-ELEC-148,1,31.56,USD,paid,,C1695
10637,2026-09-06 21:48:33, us,store,beauty,LM-BEAU-125,3,152.78,USD,paid,organic,C1677
10638,2026-09-06 17:01:48,US,store,sports,LM-SPRT-115,1,134.07,USD,refunded,affiliate,C1460
10639,2026-09-06 05:35:42,APAC,app,grocery,LM-GROC-162,2,114.91,USD,paid,affiliate,C1137
10640,2026-09-06 21:31:42,eu ,store,grocery,LM-GROC-160,2,185.37,USD,refunded,,C1874
10641,2026-09-06 12:39:43,APAC,marketplace,home,LM-HOME-141,2,69.48,USD,refunded,spring_push,C1028
10642,2026-09-06 18:01:48,APAC,store,electronics,LM-ELEC-112,1,89.26,USD,cancelled,affiliate,C1353
10643,2026-09-06 07:15:41,APAC,web,grocery,LM-GROC-188,1,21.57,USD,paid,spring_push,C1889
10644,2026-09-06 01:29:42, us,store,beauty,LM-BEAU-134,1,13.06,USD,paid,spring_push,C1712
10645,2026-09-06 10:36:06, us,web,home,LM-HOME-188,1,95.95,USD,paid,retarget,C1344
10646,2026-09-06 13:12:31,US,app,beauty,LM-BEAU-136,1,150.83,USD,paid,organic,C1048
10647,2026-09-06 23:05:45,eu ,web,sports,LM-SPRT-175,2,194.77,USD,refunded,organic,C1279
10648,2026-09-06 02:41:52,APAC,marketplace,sports,LM-SPRT-155,2,107.38,USD,paid,,C1320
10649,2026-09-06 21:48:35,EU,web,grocery,LM-GROC-180,1,153.18,USD,paid,,C1883
10650,2026-09-06 14:17:59,eu ,store,grocery,LM-GROC-172,1,161.48,USD,cancelled,spring_push,C1534
10651,2026-09-06 21:48:19, us,store,grocery,LM-GROC-140,1,64.15,USD,cancelled,spring_push,C1649
10652,2026-09-06 05:16:43,eu ,app,grocery,LM-GROC-151,1,199.19,USD,cancelled,retarget,C1116
10653,2026-09-06 14:31:35, us,store,home,LM-HOME-182,1,193.02,USD,paid,spring_push,C1206
10654,2026-09-06 21:35:11,US,store,electronics,LM-ELEC-102,1,68.32,USD,paid,spring_push,C1880
10655,2026-09-06 13:57:23,US,store,beauty,LM-BEAU-192,3,77.48,USD,paid,retarget,C1241
10656,2026-09-06 16:16:31,US,app,sports,LM-SPRT-176,1,129.33,USD,refunded,spring_push,C1791
10657,2026-09-06 23:15:59, us,app,beauty,LM-BEAU-118,3,179.17,USD,cancelled,spring_push,C1179
10658,2026-09-06 01:31:34,APAC,web,beauty,LM-BEAU-140,2,103.04,USD,refunded,,C1433
10659,2026-09-06 11:30:45,APAC,marketplace,electronics,LM-ELEC-102,1,212.09,USD,paid,,C1035
10660,2026-09-06 09:40:44,APAC,web,home,LM-HOME-168,1,67.07,USD,paid,retarget,C1878
10661,2026-09-06 09:05:59,EU,marketplace,home,LM-HOME-126,2,223.22,USD,paid,retarget,C1937
10662,2026-09-06 02:52:49, us,store,beauty,LM-BEAU-194,2,191.23,USD,paid,affiliate,C1948
10663,2026-09-06 08:32:04,APAC,store,grocery,LM-GROC-177,1,199.35,USD,cancelled,,C1755
10664,2026-09-06 20:28:50,EU,web,home,LM-HOME-151,1,156.98,USD,paid,retarget,C1643
10665,2026-09-06 16:45:49,EU,store,sports,LM-SPRT-140,1,34.16,USD,paid,affiliate,C1489
10666,2026-09-06 10:51:18,EU,web,electronics,LM-ELEC-153,1,48.66,USD,refunded,organic,C1186
10667,2026-09-06 17:41:39,EU,web,grocery,LM-GROC-159,3,60.47,USD,paid,retarget,C1268
,2026-09-06 19:16:09,US,marketplace,electronics,LM-ELEC-121,1,101.34,USD,paid,,C1120
10669,2026-09-06 21:31:07,EU,app,sports,LM-SPRT-124,2,187.53,USD,paid,organic,C1294
10670,2026-09-06 19:13:52,APAC,app,grocery,LM-GROC-153,1,108.35,USD,paid,retarget,C1418
,2026-09-06 19:28:58,EU,marketplace,home,LM-HOME-174,1,234.47,USD,paid,affiliate,C1087
10672,2026-09-06 21:13:45, us,store,electronics,LM-ELEC-194,1,234.07,USD,paid,,C1262
10673,2026-09-06 15:58:22,eu ,web,sports,LM-SPRT-100,1,20.56,USD,paid,organic,C1516
10674,2026-09-06 17:02:37,EU,marketplace,beauty,LM-BEAU-121,2,163.9,USD,paid,,C1504
10675,2026-09-06 16:27:09,APAC,web,grocery,LM-GROC-140,1,29.25,USD,cancelled,spring_push,C1130
10676,2026-09-06 08:39:53,APAC,marketplace,beauty,LM-BEAU-155,1,222.92,USD,paid,retarget,C1323
10677,2026-09-06 20:51:28,US,app,grocery,LM-GROC-119,1,137.14,USD,cancelled,spring_push,C1235
10678,2026-09-06 13:07:57, us,web,grocery,LM-GROC-156,1,46.36,USD,paid,organic,C1726
10679,2026-09-06 04:07:22,US,app,grocery,LM-GROC-136,2,34.54,USD,cancelled,retarget,C1854
10680,2026-09-06 18:13:37,US,app,sports,LM-SPRT-153,1,138.89,USD,cancelled,spring_push,C1252
10681,2026-09-06 21:07:25,APAC,web,home,LM-HOME-141,1,14.51,USD,cancelled,retarget,C1029
10682,2026-09-06 19:42:00,APAC,web,grocery,LM-GROC-183,2,153.96,USD,paid,,C1973
10683,2026-09-06 20:18:20,US,web,sports,LM-SPRT-170,1,57.43,USD,paid,,C1390
10684,2026-09-06 02:01:54,EU,app,beauty,LM-BEAU-149,1,64.08,USD,paid,affiliate,C1291
10685,2026-09-06 23:51:58,APAC,app,electronics,LM-ELEC-145,1,77.61,USD,paid,spring_push,C1852
10686,2026-09-06 15:17:36,eu ,store,electronics,LM-ELEC-111,2,111.62,USD,paid,affiliate,C1830
10687,2026-09-06 01:32:21, us,app,electronics,LM-ELEC-182,2,154.5,USD,paid,retarget,C1953
10688,2026-09-06 02:58:51, us,marketplace,sports,LM-SPRT-119,1,75.8,USD,paid,retarget,C1700
10689,2026-09-06 01:35:04,US,web,electronics,LM-ELEC-165,3,107.52,USD,refunded,affiliate,C1422
10690,2026-09-06 02:49:32,US,web,sports,LM-SPRT-194,1,90.79,USD,refunded,affiliate,C1183
10691,2026-09-06 09:20:37, us,store,grocery,LM-GROC-179,1,27.78,USD,cancelled,organic,C1349
10692,2026-09-06 19:16:55,US,store,electronics,LM-ELEC-168,1,51.35,USD,cancelled,spring_push,C1005
10693,2026-09-06 22:25:55,eu ,store,home,LM-HOME-138,1,160.32,USD,paid,,C1832
10694,2026-09-06 04:08:00,EU,web,beauty,LM-BEAU-102,2,N/A,USD,paid,retarget,C1879
10695,2026-09-06 20:54:50,eu ,app,grocery,LM-GROC-111,1,158.91,USD,paid,organic,C1788
10696,2026-09-06 04:47:44, us,store,grocery,LM-GROC-160,2,13.55,USD,paid,spring_push,C1880
10697,2026-09-06 01:21:00,US,store,electronics,LM-ELEC-153,1,76.75,USD,paid,affiliate,C1754
10698,2026-09-06 15:32:37,eu ,store,sports,LM-SPRT-129,1,N/A,USD,paid,spring_push,C1540
10699,2026-09-06 20:26:56, us,web,sports,LM-SPRT-163,1,136.58,USD,paid,,C1961
10700,2026-09-06 23:12:30,APAC,store,grocery,LM-GROC-129,2,13.32,USD,paid,,C1224
10701,2026-09-06 21:29:08,APAC,store,beauty,LM-BEAU-153,3,206.07,USD,cancelled,organic,C1815
10702,2026-09-06 23:05:42, us,app,electronics,LM-ELEC-122,3,56.47,USD,cancelled,retarget,C1160
10703,2026-09-06 09:15:13,eu ,web,home,LM-HOME-102,2,226.82,USD,paid,organic,C1902
10704,2026-09-06 01:51:04,APAC,store,electronics,LM-ELEC-114,1,200.17,USD,refunded,,C1232
10705,2026-09-06 11:49:02,eu ,marketplace,electronics,LM-ELEC-119,2,68.19,USD,paid,,C1618
10706,2026-09-06 03:50:39,eu ,web,home,LM-HOME-171,2,193.47,USD,paid,spring_push,C1519
10707,2026-09-06 23:18:45, us,store,home,LM-HOME-193,1,219.39,USD,paid,spring_push,C1157
10708,2026-09-06 14:26:49,US,app,beauty,LM-BEAU-160,1,36.97,USD,paid,organic,C1293
10709,2026-09-06 11:40:42,EU,app,home,LM-HOME-196,1,94.72,USD,paid,,C1431
,2026-09-06 14:54:33,APAC,web,electronics,LM-ELEC-156,2,104.2,USD,paid,retarget,C1788
10711,2026-09-06 12:49:10, us,web,sports,LM-SPRT-150,1,28.13,USD,paid,spring_push,C1676
10712,2026-09-07 21:56:33,APAC,store,sports,LM-SPRT-151,1,234.85,USD,cancelled,,C1894
10713,2026-09-07 16:39:58,EU,store,beauty,LM-BEAU-157,1,10.33,USD,paid,retarget,C1908
10714,2026-09-07 12:49:12,APAC,web,sports,LM-SPRT-104,2,169.96,USD,cancelled,,C1342
10715,2026-09-07 06:05:32,eu ,marketplace,electronics,LM-ELEC-166,3,238.13,USD,paid,organic,C1775
10716,2026-09-07 18:16:15,APAC,store,home,LM-HOME-164,1,214.61,USD,refunded,spring_push,C1749
,2026-09-07 03:03:48,US,store,beauty,LM-BEAU-138,1,153.65,USD,paid,,C1754
10718,2026-09-07 18:45:57,eu ,app,beauty,LM-BEAU-144,1,194.95,USD,refunded,organic,C1291
10719,2026-09-07 23:15:06,APAC,app,sports,LM-SPRT-199,1,173.87,USD,refunded,organic,C1465
10720,2026-09-07 13:56:08, us,app,grocery,LM-GROC-157,2,27.47,USD,paid,spring_push,C1378
10721,2026-09-07 08:37:31, us,store,grocery,LM-GROC-188,3,137.9,USD,paid,affiliate,C1749
10722,2026-09-07 22:29:08,eu ,web,electronics,LM-ELEC-188,1,125.59,USD,paid,retarget,C1466
10723,2026-09-07 19:54:26,US,web,electronics,LM-ELEC-147,3,94.0,USD,paid,,C1296
10724,2026-09-07 09:18:31,US,app,electronics,LM-ELEC-118,1,94.49,USD,paid,,C1431
10725,2026-09-07 15:00:07,eu ,marketplace,beauty,LM-BEAU-108,1,58.41,USD,cancelled,spring_push,C1427
10726,2026-09-07 12:30:53,eu ,app,beauty,LM-BEAU-197,3,113.22,USD,paid,retarget,C1516
10727,2026-09-07 10:05:51,eu ,store,grocery,LM-GROC-149,2,42.99,USD,cancelled,retarget,C1921
10728,2026-09-07 23:17:41,US,app,sports,LM-SPRT-190,1,230.3,USD,paid,spring_push,C1585
10729,2026-09-07 17:05:12,eu ,web,beauty,LM-BEAU-172,3,157.85,USD,cancelled,,C1193
10730,2026-09-07 05:01:17,EU,app,sports,LM-SPRT-190,1,36.35,USD,refunded,,C1454
10731,2026-09-07 01:31:55,US,marketplace,sports,LM-SPRT-155,3,N/A,USD,refunded,retarget,C1424
10732,2026-09-07 03:06:34,EU,marketplace,sports,LM-SPRT-118,1,96.94,USD,paid,retarget,C1261
10733,2026-09-07 05:03:39,APAC,app,electronics,LM-ELEC-103,1,228.93,USD,cancelled,spring_push,C1305
10734,2026-09-07 08:24:52,US,web,beauty,LM-BEAU-125,1,104.07,USD,paid,retarget,C1770
10735,2026-09-07 12:07:17,US,marketplace,electronics,LM-ELEC-159,2,126.25,USD,refunded,,C1416
10736,2026-09-07 08:35:37,US,app,home,LM-HOME-197,2,155.16,USD,paid,,C1667
10737,2026-09-07 20:32:13,EU,marketplace,beauty,LM-BEAU-169,3,102.66,USD,paid,retarget,C1800
10738,2026-09-07 14:53:39,APAC,app,grocery,LM-GROC-100,3,113.08,USD,paid,spring_push,C1955
10739,2026-09-07 12:22:53,EU,marketplace,beauty,LM-BEAU-105,3,66.58,USD,cancelled,retarget,C1756
10740,2026-09-07 03:53:08,eu ,marketplace,home,LM-HOME-155,1,29.27,USD,cancelled,retarget,C1625
10741,2026-09-07 14:17:15,APAC,marketplace,beauty,LM-BEAU-126,1,155.54,USD,cancelled,affiliate,C1982
10742,2026-09-07 19:30:00,US,app,home,LM-HOME-152,1,158.15,USD,paid,,C1916
10743,2026-09-07 20:04:34,US,store,grocery,LM-GROC-186,2,133.08,USD,cancelled,spring_push,C1361
10744,2026-09-07 22:00:07, us,marketplace,grocery,LM-GROC-124,3,91.37,USD,paid,affiliate,C1009
10745,2026-09-07 11:12:05,eu ,marketplace,home,LM-HOME-191,1,166.05,USD,cancelled,retarget,C1239
10746,2026-09-07 22:38:13,US,app,beauty,LM-BEAU-181,1,73.5,USD,cancelled,affiliate,C1113
10747,2026-09-07 06:42:47,eu ,app,sports,LM-SPRT-108,3,122.86,USD,refunded,,C1131
10748,2026-09-07 16:46:50,APAC,app,electronics,LM-ELEC-186,1,224.62,USD,paid,spring_push,C1993
10749,2026-09-07 14:00:27,US,marketplace,sports,LM-SPRT-155,3,67.05,USD,refunded,affiliate,C1280
10750,2026-09-07 01:56:46,EU,web,sports,LM-SPRT-135,2,123.23,USD,refunded,affiliate,C1545
10751,2026-09-07 18:51:01,EU,store,home,LM-HOME-109,2,53.55,USD,paid,retarget,C1201
10752,2026-09-07 00:30:27,US,marketplace,beauty,LM-BEAU-132,1,153.42,USD,paid,retarget,C1110
10753,2026-09-07 07:04:49,eu ,store,beauty,LM-BEAU-197,1,198.71,USD,refunded,spring_push,C1640
10754,2026-09-07 12:20:56,US,app,home,LM-HOME-107,1,234.1,USD,paid,affiliate,C1056
10755,2026-09-07 17:03:18, us,store,grocery,LM-GROC-112,1,32.07,USD,paid,,C1770
10756,2026-09-07 14:50:27,eu ,web,sports,LM-SPRT-143,3,10.96,USD,paid,spring_push,C1464
10757,2026-09-07 19:45:04,eu ,app,sports,LM-SPRT-173,1,33.5,USD,paid,retarget,C1652
10758,2026-09-07 14:11:15,EU,web,beauty,LM-BEAU-107,2,119.94,USD,refunded,retarget,C1319
,2026-09-07 04:09:30,APAC,marketplace,sports,LM-SPRT-137,1,80.54,USD,refunded,organic,C1993
10760,2026-09-07 17:54:03, us,marketplace,sports,LM-SPRT-125,1,21.77,USD,refunded,retarget,C1655
10761,2026-09-07 22:44:29,eu ,marketplace,home,LM-HOME-174,1,52.34,USD,paid,,C1986
10762,2026-09-07 14:56:50,US,store,beauty,LM-BEAU-128,2,84.58,USD,paid,spring_push,C1654
10763,2026-09-07 15:47:49,APAC,store,electronics,LM-ELEC-126,2,152.94,USD,paid,affiliate,C1188
10764,2026-09-07 00:35:07,EU,marketplace,home,LM-HOME-156,1,10.79,USD,paid,retarget,C1646
